transaction_id,customer_id,age,gender,loyalty_member,product_type,sku,rating,order_status,payment_method,total_price,unit_price,quantity,purchase_date,shipping_type,add_ons_purchased,add_on_total,revenue
18899,19012,43,Female,No,Smartwatch,SWT567,5,Completed,Bank Transfer,919.0,459.5,2,2024-07-15,Standard,Add ons,195.99,1114.99
18900,19012,43,Female,No,Smartphone,SMP234,1,Cancelled,PayPal,6838.08,1139.68,6,2024-08-23,Standard,Add ons,154.21,6992.29
18901,19012,43,Female,No,Smartwatch,SWT567,3,Completed,Bank Transfer,459.5,459.5,1,2024-09-05,Same Day,Add ons,99.58,559.08
18902,19014,45,Female,No,Laptop,LTP123,5,Cancelled,Credit Card,6068.88,674.32,9,2024-01-31,Standard,Add ons,179.06,6247.9400000000005
18903,19014,45,Female,No,Smartwatch,SWT567,2,Completed,PayPal,4595.0,459.5,10,2024-09-19,Expedited,Add ons,65.6,4660.6
18904,19015,37,Female,No,Smartwatch,SWT567,1,Completed,PayPal,1838.0,459.5,4,2024-02-22,Expedited,Add ons,251.01,2089.01
18905,19015,37,Female,No,Tablet,TBL345,2,Completed,Bank Transfer,1572.82,786.41,2,2024-03-17,Expedited,Add ons,15.54,1588.36
18906,19015,37,Female,No,Laptop,LTP123,2,Completed,Bank Transfer,674.32,674.32,1,2024-05-23,Standard,Add ons,32.52,706.84
18907,19016,25,Female,No,Headphones,HDP456,5,Cancelled,Credit Card,2167.08,361.18,6,2024-06-24,Same Day,Add ons,130.98,2298.06
18908,19017,38,Male,No,Smartphone,SMP234,4,Completed,Credit Card,11396.8,1139.68,10,2024-01-23,Expedited,No Add ons,0.0,11396.8
18909,19019,59,Female,No,Laptop,LTP123,5,Completed,Credit Card,3371.6,674.32,5,2024-07-03,Standard,Add ons,190.87,3562.47
18910,19019,59,Female,No,Headphones,HDP456,5,Completed,PayPal,1805.9,361.18,5,2024-07-19,Standard,Add ons,81.08,1886.98
18911,19020,32,Male,No,Smartwatch,SWT567,1,Completed,Bank Transfer,4135.5,459.5,9,2024-07-09,Same Day,Add ons,131.11,4266.61
18912,19022,40,Male,No,Laptop,LTP123,3,Completed,PayPal,674.32,674.32,1,2024-01-16,Same Day,Add ons,60.02,734.34
18913,19022,40,Male,No,Laptop,LTP123,1,Completed,Credit Card,3371.6,674.32,5,2024-01-24,Expedited,Add ons,116.49,3488.0899999999997
18914,19023,79,Male,No,Smartwatch,SWT567,5,Completed,PayPal,2297.5,459.5,5,2024-03-29,Same Day,Add ons,15.32,2312.82
18915,19024,77,Male,No,Smartwatch,SWT567,4,Completed,Credit Card,4135.5,459.5,9,2024-08-09,Standard,Add ons,186.43,4321.93
18916,19028,68,Female,No,Tablet,TBL345,5,Cancelled,PayPal,4718.46,786.41,6,2024-02-28,Same Day,Add ons,199.23,4917.69
18917,19028,68,Female,No,Laptop,LTP123,3,Completed,Bank Transfer,6743.2,674.32,10,2024-09-06,Standard,Add ons,33.67,6776.87
18918,19029,62,Male,No,Smartwatch,SWT567,3,Cancelled,Credit Card,459.5,459.5,1,2024-04-05,Same Day,No Add ons,0.0,459.5
18919,19031,41,Female,No,Smartphone,SMP234,3,Completed,Bank Transfer,4558.72,1139.68,4,2024-05-17,Standard,Add ons,274.48,4833.200000000001
18920,19033,47,Female,No,Tablet,TBL345,2,Cancelled,Credit Card,4718.46,786.41,6,2024-01-15,Expedited,Add ons,225.9,4944.36
18921,19033,47,Female,No,Tablet,TBL345,4,Completed,Bank Transfer,4718.46,786.41,6,2024-09-23,Standard,Add ons,187.94,4906.4
18922,19035,41,Female,No,Tablet,TBL345,5,Completed,Bank Transfer,3145.64,786.41,4,2024-01-03,Same Day,Add ons,142.25,3287.89
18923,19035,41,Female,No,Tablet,TBL345,3,Cancelled,Bank Transfer,7077.69,786.41,9,2024-06-09,Expedited,Add ons,12.5,7090.19
18924,19035,41,Female,No,Smartphone,SMP234,4,Completed,Bank Transfer,10257.12,1139.68,9,2024-06-15,Expedited,No Add ons,0.0,10257.12
18925,19036,70,Female,No,Laptop,LTP123,2,Completed,Credit Card,2697.28,674.32,4,2024-05-24,Standard,Add ons,43.04,2740.32
18926,19037,79,Female,No,Laptop,LTP123,5,Completed,Credit Card,1348.64,674.32,2,2024-08-26,Same Day,No Add ons,0.0,1348.64
18927,19040,79,Male,No,Smartphone,SMP234,3,Completed,Bank Transfer,11396.8,1139.68,10,2024-08-09,Standard,Add ons,28.42,11425.22
18928,19041,40,Female,No,Tablet,TBL345,1,Completed,PayPal,786.41,786.41,1,2024-03-13,Standard,Add ons,203.52,989.93
18929,19041,40,Female,No,Smartwatch,SWT567,4,Completed,PayPal,3216.5,459.5,7,2024-06-10,Expedited,Add ons,97.58,3314.08
18930,19041,40,Female,No,Laptop,LTP123,2,Completed,Bank Transfer,2022.96,674.32,3,2024-08-05,Standard,No Add ons,0.0,2022.96
18931,19042,69,Female,No,Laptop,LTP123,1,Completed,Credit Card,6743.2,674.32,10,2024-04-13,Standard,No Add ons,0.0,6743.2
18932,19042,69,Female,No,Laptop,LTP123,1,Completed,Bank Transfer,6743.2,674.32,10,2024-09-08,Same Day,Add ons,152.23,6895.429999999999
18933,19043,19,Female,No,Smartwatch,SWT567,3,Cancelled,PayPal,2757.0,459.5,6,2024-02-22,Standard,Add ons,155.76,2912.76
18934,19044,52,Male,No,Laptop,LTP123,2,Cancelled,PayPal,6743.2,674.32,10,2024-05-19,Same Day,Add ons,127.27,6870.47
18935,19046,65,Female,No,Smartwatch,SWT567,4,Completed,Bank Transfer,4135.5,459.5,9,2024-07-06,Standard,Add ons,119.83,4255.33
18936,19048,73,Female,No,Smartphone,SMP234,2,Completed,PayPal,1139.68,1139.68,1,2024-02-24,Expedited,Add ons,54.37,1194.05
18937,19049,42,Male,No,Laptop,LTP123,1,Completed,Bank Transfer,4720.24,674.32,7,2024-07-07,Same Day,No Add ons,0.0,4720.24
18938,19049,42,Male,No,Smartwatch,SWT567,1,Cancelled,Bank Transfer,4595.0,459.5,10,2024-09-01,Expedited,Add ons,54.68,4649.68
18939,19050,29,Male,No,Laptop,LTP123,3,Completed,Credit Card,4045.92,674.32,6,2024-03-10,Expedited,Add ons,80.12,4126.04
18940,19051,65,Male,No,Smartwatch,SWT567,1,Completed,Bank Transfer,4135.5,459.5,9,2024-01-24,Standard,Add ons,179.72,4315.22
18941,19052,66,Female,Yes,Tablet,TBL345,4,Cancelled,Bank Transfer,7864.1,786.41,10,2024-05-29,Same Day,Add ons,34.44,7898.54
18942,19052,66,Female,No,Headphones,HDP456,3,Completed,PayPal,722.36,361.18,2,2024-07-17,Standard,No Add ons,0.0,722.36
18943,19053,40,Female,No,Tablet,TBL345,3,Completed,Credit Card,2359.23,786.41,3,2024-02-16,Standard,Add ons,168.95,2528.18
18944,19054,48,Male,No,Smartphone,SMP234,5,Completed,Bank Transfer,7977.76,1139.68,7,2024-05-03,Expedited,Add ons,139.43,8117.1900000000005
18945,19055,56,Female,No,Smartwatch,SWT567,3,Completed,Credit Card,4595.0,459.5,10,2024-05-01,Standard,Add ons,163.63,4758.63
18946,19058,26,Male,No,Smartwatch,SWT567,1,Completed,PayPal,4135.5,459.5,9,2024-07-27,Expedited,Add ons,72.49,4207.99
18947,19059,59,Male,No,Laptop,LTP123,3,Completed,PayPal,4720.24,674.32,7,2024-06-07,Expedited,Add ons,86.37,4806.61
18948,19059,59,Male,No,Smartwatch,SWT567,5,Completed,Bank Transfer,1838.0,459.5,4,2024-06-11,Expedited,No Add ons,0.0,1838.0
18949,19059,59,Male,Yes,Smartphone,SMP234,2,Cancelled,Bank Transfer,11396.8,1139.68,10,2024-08-29,Expedited,Add ons,82.66,11479.46
18950,19059,59,Male,No,Tablet,TBL345,3,Completed,Bank Transfer,6291.28,786.41,8,2024-09-08,Standard,No Add ons,0.0,6291.28
18951,19061,63,Male,No,Laptop,LTP123,4,Cancelled,PayPal,5394.56,674.32,8,2024-01-02,Expedited,Add ons,214.06,5608.620000000001
18952,19062,51,Male,Yes,Smartwatch,SWT567,3,Cancelled,Bank Transfer,3676.0,459.5,8,2024-02-22,Same Day,Add ons,104.13,3780.13
18953,19062,51,Male,No,Smartwatch,SWT567,4,Completed,Bank Transfer,2757.0,459.5,6,2024-04-23,Same Day,Add ons,117.12,2874.12
18954,19063,79,Female,No,Tablet,TBL345,2,Completed,Credit Card,2359.23,786.41,3,2024-02-03,Same Day,Add ons,178.36,2537.59
18955,19064,28,Female,Yes,Smartwatch,SWT567,5,Completed,Credit Card,3676.0,459.5,8,2024-07-31,Standard,Add ons,153.1,3829.1
18956,19064,28,Female,No,Smartwatch,SWT567,5,Cancelled,Credit Card,2757.0,459.5,6,2024-08-08,Same Day,Add ons,204.46,2961.46
18957,19066,52,Male,No,Laptop,LTP123,4,Completed,PayPal,6743.2,674.32,10,2024-03-23,Expedited,Add ons,82.21,6825.41
18958,19066,52,Male,No,Smartphone,SMP234,2,Cancelled,PayPal,3419.04,1139.68,3,2024-08-22,Standard,No Add ons,0.0,3419.04
18959,19066,52,Male,No,Tablet,TBL345,4,Cancelled,Credit Card,5504.87,786.41,7,2024-09-06,Standard,Add ons,165.38,5670.25
18960,19069,55,Female,No,Headphones,HDP456,2,Completed,PayPal,361.18,361.18,1,2024-08-21,Same Day,No Add ons,0.0,361.18
18961,19072,25,Male,No,Smartwatch,SWT567,3,Completed,Bank Transfer,1378.5,459.5,3,2024-04-12,Standard,Add ons,12.68,1391.18
18962,19072,25,Male,No,Headphones,HDP456,3,Completed,PayPal,3611.8,361.18,10,2024-07-28,Standard,No Add ons,0.0,3611.8
18963,19073,60,Male,No,Smartphone,SMP234,4,Completed,Credit Card,4558.72,1139.68,4,2024-02-03,Expedited,Add ons,178.65,4737.37
18964,19073,60,Male,No,Tablet,TBL345,2,Completed,Bank Transfer,786.41,786.41,1,2024-03-13,Same Day,Add ons,101.17,887.5799999999999
18965,19073,60,Male,No,Headphones,HDP456,2,Completed,Credit Card,2528.26,361.18,7,2024-08-20,Standard,Add ons,125.79,2654.05
18966,19076,26,Male,No,Headphones,HDP456,1,Completed,Credit Card,2167.08,361.18,6,2024-01-09,Same Day,Add ons,132.93,2300.0099999999998
18967,19078,71,Female,Yes,Headphones,HDP456,4,Completed,PayPal,2889.44,361.18,8,2024-07-26,Same Day,Add ons,130.77,3020.21
18968,19078,71,Female,No,Smartphone,SMP234,2,Cancelled,Bank Transfer,5698.4,1139.68,5,2024-08-23,Expedited,Add ons,45.96,5744.36
18969,19079,26,Female,Yes,Tablet,TBL345,5,Completed,Credit Card,3932.05,786.41,5,2024-02-14,Expedited,Add ons,165.03,4097.08
18970,19079,26,Female,No,Tablet,TBL345,1,Completed,Credit Card,3145.64,786.41,4,2024-04-23,Standard,Add ons,170.7,3316.3399999999997
18971,19080,71,Female,No,Smartwatch,SWT567,4,Cancelled,Credit Card,2297.5,459.5,5,2024-02-19,Standard,Add ons,193.84,2491.34
18972,19081,62,Female,No,Tablet,TBL345,4,Cancelled,Bank Transfer,5504.87,786.41,7,2024-09-17,Standard,Add ons,111.66,5616.53
18973,19084,33,Female,No,Smartphone,SMP234,4,Completed,Credit Card,7977.76,1139.68,7,2024-05-27,Expedited,Add ons,72.45,8050.21
18974,19086,72,Male,No,Headphones,HDP456,1,Completed,PayPal,1444.72,361.18,4,2024-09-04,Expedited,No Add ons,0.0,1444.72
18975,19090,78,Male,Yes,Tablet,TBL345,4,Completed,Bank Transfer,786.41,786.41,1,2024-01-25,Same Day,No Add ons,0.0,786.41
18976,19091,77,Male,No,Tablet,TBL345,2,Cancelled,Credit Card,7864.1,786.41,10,2024-06-06,Same Day,Add ons,96.74,7960.84
18977,19092,43,Female,No,Tablet,TBL345,3,Cancelled,Credit Card,3932.05,786.41,5,2024-05-16,Standard,Add ons,157.83,4089.88
18978,19092,43,Female,No,Smartwatch,SWT567,1,Cancelled,PayPal,459.5,459.5,1,2024-06-04,Expedited,Add ons,54.99,514.49
18979,19094,59,Male,No,Smartphone,SMP234,1,Completed,Bank Transfer,11396.8,1139.68,10,2024-06-27,Same Day,No Add ons,0.0,11396.8
18980,19095,55,Female,No,Smartphone,SMP234,2,Completed,Credit Card,10257.12,1139.68,9,2024-08-02,Expedited,Add ons,214.43,10471.550000000001
18981,19096,42,Female,Yes,Tablet,TBL345,1,Completed,Credit Card,7077.69,786.41,9,2024-05-24,Expedited,Add ons,93.37,7171.0599999999995
18982,19096,42,Female,No,Headphones,HDP456,5,Cancelled,Credit Card,3611.8,361.18,10,2024-07-20,Expedited,Add ons,41.0,3652.8
18983,19097,68,Male,No,Smartwatch,SWT567,3,Completed,Credit Card,4135.5,459.5,9,2024-02-13,Same Day,Add ons,71.94,4207.44
18984,19097,68,Male,No,Laptop,LTP123,1,Completed,Bank Transfer,6068.88,674.32,9,2024-09-06,Same Day,Add ons,27.8,6096.68
18985,19098,50,Female,No,Laptop,LTP123,2,Cancelled,Credit Card,3371.6,674.32,5,2024-01-02,Expedited,Add ons,53.72,3425.3199999999997
18986,19098,50,Female,No,Laptop,LTP123,2,Completed,Bank Transfer,3371.6,674.32,5,2024-01-22,Standard,Add ons,172.29,3543.89
18987,19098,50,Female,No,Smartwatch,SWT567,1,Completed,Credit Card,1378.5,459.5,3,2024-04-09,Standard,Add ons,28.33,1406.83
18988,19099,61,Female,No,Smartwatch,SWT567,2,Cancelled,PayPal,2297.5,459.5,5,2024-05-27,Standard,Add ons,114.84,2412.34
18989,19100,51,Male,No,Laptop,LTP123,1,Cancelled,Bank Transfer,6743.2,674.32,10,2024-02-13,Expedited,Add ons,72.26,6815.46
18990,19103,29,Male,No,Smartwatch,SWT567,1,Cancelled,PayPal,459.5,459.5,1,2024-07-13,Same Day,No Add ons,0.0,459.5
18991,19106,79,Female,No,Headphones,HDP456,3,Cancelled,PayPal,1805.9,361.18,5,2024-03-12,Expedited,Add ons,145.35,1951.25
18992,19107,32,Male,No,Tablet,TBL345,1,Completed,PayPal,2359.23,786.41,3,2024-05-26,Expedited,Add ons,104.77,2464.0
18993,19109,20,Male,No,Headphones,HDP456,5,Completed,Bank Transfer,3250.62,361.18,9,2024-09-16,Expedited,Add ons,89.85,3340.47
18994,19111,59,Male,No,Smartphone,SMP234,1,Completed,PayPal,6838.08,1139.68,6,2024-02-07,Expedited,No Add ons,0.0,6838.08
18995,19111,59,Male,Yes,Headphones,HDP456,3,Cancelled,Credit Card,3611.8,361.18,10,2024-02-15,Same Day,Add ons,46.44,3658.2400000000002
18996,19111,59,Male,No,Laptop,LTP123,3,Cancelled,PayPal,6743.2,674.32,10,2024-05-06,Standard,Add ons,43.66,6786.86
18997,19111,59,Male,No,Tablet,TBL345,1,Completed,PayPal,5504.87,786.41,7,2024-07-06,Expedited,Add ons,194.28,5699.15
18998,19112,19,Female,No,Headphones,HDP456,1,Cancelled,Credit Card,3250.62,361.18,9,2024-02-29,Same Day,Add ons,34.41,3285.0299999999997
18999,19112,19,Female,No,Laptop,LTP123,3,Completed,PayPal,5394.56,674.32,8,2024-03-22,Same Day,Add ons,203.28,5597.84
19000,19112,19,Female,No,Headphones,HDP456,2,Cancelled,Bank Transfer,2528.26,361.18,7,2024-03-29,Expedited,No Add ons,0.0,2528.26
19001,19112,19,Female,No,Laptop,LTP123,1,Completed,PayPal,674.32,674.32,1,2024-06-04,Same Day,Add ons,87.83,762.1500000000001
19002,19114,36,Female,No,Headphones,HDP456,5,Cancelled,PayPal,361.18,361.18,1,2024-02-28,Standard,No Add ons,0.0,361.18
19003,19114,36,Female,No,Headphones,HDP456,5,Completed,PayPal,1444.72,361.18,4,2024-07-26,Standard,Add ons,157.91,1602.63
19004,19115,28,Male,No,Headphones,HDP456,2,Completed,Credit Card,3250.62,361.18,9,2024-01-18,Same Day,No Add ons,0.0,3250.62
19005,19115,28,Male,No,Smartphone,SMP234,5,Completed,Bank Transfer,10257.12,1139.68,9,2024-06-28,Standard,Add ons,21.86,10278.980000000001
19006,19116,78,Male,No,Headphones,HDP456,3,Completed,Credit Card,2528.26,361.18,7,2024-08-08,Standard,Add ons,111.64,2639.9
19007,19118,21,Male,No,Headphones,HDP456,1,Cancelled,PayPal,2528.26,361.18,7,2024-02-09,Expedited,Add ons,25.98,2554.2400000000002
19008,19118,21,Male,No,Laptop,LTP123,2,Completed,Bank Transfer,2697.28,674.32,4,2024-03-20,Same Day,No Add ons,0.0,2697.28
19009,19118,21,Male,No,Tablet,TBL345,3,Completed,Credit Card,4718.46,786.41,6,2024-08-08,Expedited,Add ons,85.26,4803.72
19010,19118,21,Male,No,Headphones,HDP456,5,Cancelled,PayPal,2528.26,361.18,7,2024-09-04,Expedited,Add ons,81.43,2609.69
19011,19120,77,Male,No,Smartphone,SMP234,5,Cancelled,Credit Card,9117.44,1139.68,8,2024-05-02,Expedited,No Add ons,0.0,9117.44
19012,19120,77,Male,No,Smartphone,SMP234,1,Cancelled,Bank Transfer,4558.72,1139.68,4,2024-08-12,Same Day,Add ons,77.01,4635.7300000000005
19013,19121,24,Female,No,Smartphone,SMP234,4,Completed,PayPal,6838.08,1139.68,6,2024-05-19,Expedited,No Add ons,0.0,6838.08
19014,19122,67,Female,No,Headphones,HDP456,2,Completed,Credit Card,2167.08,361.18,6,2024-01-21,Expedited,No Add ons,0.0,2167.08
19015,19123,65,Male,Yes,Tablet,TBL345,2,Cancelled,PayPal,2359.23,786.41,3,2024-01-21,Standard,No Add ons,0.0,2359.23
19016,19123,65,Male,No,Tablet,TBL345,4,Cancelled,Credit Card,7864.1,786.41,10,2024-01-29,Expedited,Add ons,95.08,7959.18
19017,19123,65,Male,No,Headphones,HDP456,4,Completed,Bank Transfer,3611.8,361.18,10,2024-06-13,Standard,Add ons,149.98,3761.78
19018,19124,26,Female,No,Smartwatch,SWT567,4,Completed,PayPal,3676.0,459.5,8,2024-05-24,Same Day,No Add ons,0.0,3676.0
19019,19125,43,Male,No,Laptop,LTP123,4,Cancelled,PayPal,6743.2,674.32,10,2024-01-13,Standard,Add ons,70.27,6813.47
19020,19126,47,Male,No,Smartphone,SMP234,2,Completed,PayPal,10257.12,1139.68,9,2024-05-03,Same Day,No Add ons,0.0,10257.12
19021,19126,47,Male,No,Smartwatch,SWT567,5,Completed,Credit Card,459.5,459.5,1,2024-05-03,Expedited,Add ons,12.63,472.13
19022,19128,25,Male,No,Headphones,HDP456,2,Completed,Bank Transfer,2528.26,361.18,7,2024-06-10,Same Day,Add ons,47.91,2576.17
19023,19128,25,Male,No,Tablet,TBL345,3,Completed,PayPal,7077.69,786.41,9,2024-07-04,Same Day,No Add ons,0.0,7077.69
19024,19130,55,Female,Yes,Tablet,TBL345,4,Completed,PayPal,3932.05,786.41,5,2024-02-12,Standard,Add ons,39.42,3971.4700000000003
19025,19130,55,Female,Yes,Tablet,TBL345,2,Cancelled,PayPal,1572.82,786.41,2,2024-08-10,Standard,Add ons,68.63,1641.4499999999998
19026,19131,41,Male,No,Smartwatch,SWT567,1,Completed,Bank Transfer,3216.5,459.5,7,2024-02-11,Standard,Add ons,167.5,3384.0
19027,19132,36,Male,No,Laptop,LTP123,5,Cancelled,Bank Transfer,2697.28,674.32,4,2024-03-08,Standard,Add ons,139.95,2837.23
19028,19132,36,Male,No,Smartphone,SMP234,4,Completed,PayPal,2279.36,1139.68,2,2024-06-29,Same Day,No Add ons,0.0,2279.36
19029,19133,53,Male,No,Headphones,HDP456,1,Cancelled,Bank Transfer,2889.44,361.18,8,2024-06-19,Same Day,Add ons,261.37,3150.81
19030,19136,43,Male,No,Smartphone,SMP234,4,Completed,PayPal,3419.04,1139.68,3,2024-05-15,Standard,Add ons,219.17,3638.21
19031,19138,50,Female,Yes,Smartwatch,SWT567,5,Completed,PayPal,1838.0,459.5,4,2024-03-23,Standard,Add ons,97.57,1935.57
19032,19139,34,Female,Yes,Headphones,HDP456,4,Completed,Credit Card,2889.44,361.18,8,2024-09-03,Same Day,Add ons,137.74,3027.1800000000003
19033,19141,57,Female,No,Tablet,TBL345,2,Completed,PayPal,3145.64,786.41,4,2024-03-31,Standard,No Add ons,0.0,3145.64
19034,19143,35,Female,No,Laptop,LTP123,3,Completed,PayPal,4720.24,674.32,7,2024-01-25,Same Day,Add ons,19.3,4739.54
19035,19144,34,Male,Yes,Tablet,TBL345,5,Completed,PayPal,3145.64,786.41,4,2024-01-08,Expedited,Add ons,98.03,3243.67
19036,19144,34,Male,No,Headphones,HDP456,2,Completed,PayPal,2528.26,361.18,7,2024-06-26,Expedited,Add ons,161.21,2689.4700000000003
19037,19146,78,Male,No,Laptop,LTP123,4,Completed,Credit Card,2022.96,674.32,3,2024-04-27,Expedited,Add ons,56.07,2079.03
19038,19146,78,Male,No,Tablet,TBL345,5,Completed,Credit Card,7077.69,786.41,9,2024-06-20,Expedited,Add ons,52.23,7129.919999999999
19039,19149,57,Male,No,Tablet,TBL345,4,Completed,Credit Card,786.41,786.41,1,2024-07-27,Standard,Add ons,105.82,892.23
19040,19151,60,Male,Yes,Headphones,HDP456,5,Cancelled,Credit Card,722.36,361.18,2,2024-06-21,Expedited,Add ons,37.82,760.1800000000001
19041,19151,60,Male,Yes,Laptop,LTP123,3,Completed,Bank Transfer,2697.28,674.32,4,2024-07-05,Expedited,Add ons,76.93,2774.21
19042,19151,60,Male,No,Tablet,TBL345,4,Cancelled,Bank Transfer,3932.05,786.41,5,2024-07-11,Standard,No Add ons,0.0,3932.05
19043,19152,46,Male,No,Headphones,HDP456,5,Cancelled,Credit Card,1805.9,361.18,5,2024-07-25,Expedited,Add ons,118.36,1924.26
19044,19153,38,Female,No,Tablet,TBL345,2,Cancelled,Bank Transfer,4718.46,786.41,6,2024-01-02,Same Day,No Add ons,0.0,4718.46
19045,19157,20,Female,No,Smartphone,SMP234,3,Cancelled,Credit Card,2279.36,1139.68,2,2024-06-21,Standard,No Add ons,0.0,2279.36
19046,19159,25,Female,Yes,Smartphone,SMP234,4,Completed,PayPal,6838.08,1139.68,6,2024-06-26,Standard,Add ons,216.95,7055.03
19047,19160,59,Female,No,Laptop,LTP123,1,Completed,Bank Transfer,4045.92,674.32,6,2024-02-23,Same Day,No Add ons,0.0,4045.92
19048,19160,59,Female,Yes,Laptop,LTP123,5,Completed,PayPal,4045.92,674.32,6,2024-03-19,Standard,Add ons,153.35,4199.27
19049,19161,21,Male,No,Smartphone,SMP234,4,Completed,Bank Transfer,1139.68,1139.68,1,2024-05-12,Same Day,Add ons,204.11,1343.79
19050,19161,21,Male,Yes,Headphones,HDP456,1,Cancelled,Bank Transfer,3611.8,361.18,10,2024-05-29,Same Day,Add ons,132.11,3743.9100000000003
19051,19163,55,Male,No,Tablet,TBL345,1,Cancelled,Bank Transfer,3932.05,786.41,5,2024-08-17,Same Day,Add ons,119.35,4051.4
19052,19164,48,Female,Yes,Smartwatch,SWT567,4,Completed,PayPal,1378.5,459.5,3,2024-01-21,Same Day,Add ons,129.68,1508.18
19053,19164,48,Female,No,Tablet,TBL345,2,Completed,Credit Card,6291.28,786.41,8,2024-02-29,Same Day,No Add ons,0.0,6291.28
19054,19164,48,Female,No,Headphones,HDP456,4,Completed,PayPal,2889.44,361.18,8,2024-03-31,Standard,Add ons,143.61,3033.05
19055,19164,48,Female,No,Smartwatch,SWT567,1,Completed,Bank Transfer,919.0,459.5,2,2024-04-17,Standard,Add ons,75.24,994.24
19056,19164,48,Female,No,Headphones,HDP456,2,Completed,Bank Transfer,3611.8,361.18,10,2024-07-09,Same Day,Add ons,53.02,3664.82
19057,19166,23,Female,No,Tablet,TBL345,2,Completed,Bank Transfer,2359.23,786.41,3,2024-07-28,Expedited,Add ons,112.58,2471.81
19058,19170,68,Female,No,Laptop,LTP123,1,Completed,PayPal,6743.2,674.32,10,2024-08-16,Standard,Add ons,117.42,6860.62
19059,19171,68,Male,Yes,Smartwatch,SWT567,1,Completed,Bank Transfer,2297.5,459.5,5,2024-04-28,Same Day,Add ons,115.45,2412.95
19060,19172,59,Female,No,Smartwatch,SWT567,3,Completed,PayPal,2297.5,459.5,5,2024-03-07,Same Day,Add ons,98.6,2396.1
19061,19173,60,Male,No,Smartwatch,SWT567,2,Completed,Credit Card,1838.0,459.5,4,2024-08-01,Standard,No Add ons,0.0,1838.0
19062,19175,65,Male,No,Tablet,TBL345,4,Completed,PayPal,3932.05,786.41,5,2024-01-20,Expedited,No Add ons,0.0,3932.05
19063,19175,65,Male,No,Smartphone,SMP234,1,Cancelled,Credit Card,6838.08,1139.68,6,2024-05-25,Standard,Add ons,29.23,6867.3099999999995
19064,19176,18,Male,No,Smartphone,SMP234,4,Completed,Credit Card,7977.76,1139.68,7,2024-07-03,Standard,Add ons,99.61,8077.37
19065,19177,61,Male,No,Laptop,LTP123,1,Cancelled,Credit Card,3371.6,674.32,5,2024-04-09,Same Day,No Add ons,0.0,3371.6
19066,19177,61,Male,No,Laptop,LTP123,3,Completed,Credit Card,6743.2,674.32,10,2024-04-11,Same Day,Add ons,111.37,6854.57
19067,19177,61,Male,No,Tablet,TBL345,1,Completed,Credit Card,4718.46,786.41,6,2024-04-28,Same Day,Add ons,17.18,4735.64
19068,19178,34,Female,No,Laptop,LTP123,3,Completed,Credit Card,3371.6,674.32,5,2024-04-26,Standard,Add ons,81.96,3453.56
19069,19179,56,Male,No,Tablet,TBL345,2,Cancelled,Bank Transfer,3932.05,786.41,5,2024-01-13,Standard,Add ons,131.44,4063.4900000000002
19070,19179,56,Male,No,Smartphone,SMP234,3,Completed,PayPal,1139.68,1139.68,1,2024-06-05,Standard,Add ons,53.61,1193.29
19071,19180,47,Male,No,Smartphone,SMP234,5,Completed,PayPal,1139.68,1139.68,1,2024-04-16,Expedited,Add ons,74.37,1214.0500000000002
19072,19180,47,Male,No,Tablet,TBL345,1,Completed,PayPal,5504.87,786.41,7,2024-07-05,Expedited,No Add ons,0.0,5504.87
19073,19181,28,Male,No,Laptop,LTP123,2,Completed,Credit Card,1348.64,674.32,2,2024-03-13,Same Day,Add ons,203.15,1551.7900000000002
